8604.12189	1122.264
8603.02089	1118.613
8614.91289	1131.304
8639.68389	1143.12
8075.366	1042.565
7277.63289	972.52
8497.39889	1139.42
8644.30572	1154.935
8710.74	1171.44
8643.899	1168.541
8710.471	1168.695
8151.841	1087.326
7482.637	1025.919
8571.239	1130.62
8633.337	1139.159
8484.044	1125.172
7295.255	1019.071
8236.26	1081.911
7811.223	1047.22
7239.659	1004.175
8427.29	1142.673
8600.449	1155.34
8733	1163
8569	1104
8562	1129
7795	1025
6907	950
8228	1087
8418	1103
7997	1060
7622	1034
7266	1002
6704	903
6168	849
7134	982
7107	974
7113	979
7390	1021
7561	1023
7182	948
6439	868
7180	919
7054	979
7304	1004
7071	985
6928	951
6445	870
6107	802
7035	937
7142	951
7025	944
7033	949
7110	949
6628	879
5895	787
6758	899
6931	918
6927	916
6887	896
6949	896
6619	831
6026	762
7022	882
7092	895
6902	873
6807	861
6762	855
6404	791
5916	762
6955	909
6903	894
6801	875
6805	891
6727	866
6136	765
5887	748
6797	860
6915	869
6729	854
6680	839
6599	824
6176	750
5580	690
6425	800
6474	803
6464	801
6461	792
6462	785
5913	689
5570	658
6210	736
6185	731
6166	709
6035	698
5156	580
5472	602
4907	549
5820	663
5947	684
5843	674
5883	676
5834	673
5384	593
4849	535
5829	654
5715	655
5776	664
5834	660
5731	643
5562	597
5192	542
6105	682
6278	710
6224	714
6032	700
5898	677
5483	623
5046	573
5993	686
5886	702
5908	697
5990	719
6095	724
5700	636
5040	581
5907	696
6112	720
6064	729
5995	726
5298	627
5843	645
5406	593
6684	760
6666	761
6674	748
6533	729
6379	721
5822	641
5314	585
6374	739
6439	738
6521	747
6478	736
6443	716
6004	638
5558	573
6252	657
6230	668
5315	575
5544	613
6663	713
6538	701
6197	671
7507	819
7332	791
6067	635
7065	711
7169	718
6761	714
6304	652
6320	649
7492	800
7727	850
7522	814
7065	790
6591	693
6037	632
7235	769
7295	785
7128	773
6885	763
6859	633
6441	659
5842	610
6133	737
6766	720
6658	747
6573	736
6369	713
6101	658
5498	604
6534	723
6920	744
6877	739
6828	742
6758	724
6182	639
5769	602
7163	760
7092	774
6919	750
6848	749
6918	745
6320	647
5765	605
6825	725
6953	693
6904	731
6772	721
6647	710
6122	629
5546	579
6631	719
6745	737
6661	733
6728	729
6652	721
6157	647
5620	600
6656	700
6509	716
6404	707
6472	723
6522	707
6033	634
5403	591
6474	713
6590	717
6591	715
6533	717
6523	704
6090	633
5522	574
6520	704
6586	715
6592	707
6692	721
6646	711
6196	633
5558	570
6496	701
6516	703
6528	710
6608	714
6672	728
6268	660
5747	605
6694	732
6901	748
6813	758
6236	688
5911	641
6220	660
5695	618
5884	680
6736	736
6751	742
6717	737
6673	728
6236	679
5596	595
6507	720
6897	735
7040	751
6901	737
6778	736
6291	671
5641	583
6571	719
6670	729
6685	721
6875	741
6970	738
6417	643
5884	589
6841	721
6731	725
6593	730
6607	740
6661	741
6340	681
5813	634
6631	760
6761	781
6773	785
5960	713
6688	795
6402	773
5921	733
6962	864
6964	845
7000	851
6872	833
7015	845
6630	794
6121	755
7040	881
7063	883
7102	904
7205	922
7260	917
6781	841
6141	779
7177	859
7344	928
7435	930
7397	930
7450	935
7029	861
6491	804
7646	936
7772	959
7894	961
7977	975
7977	970
7387	894
6579	826
7763	963
7886	980
7776	985
7629	949
7985	969
7450	902
6804	852
8030	1007
8304	1042
8553	1053
8662	1066
8638	1064
7879	984
7005	910
8464	1060
8580	1070
8268	1054
7960	1016
8217	1045
7638	988
6969	911
7955	986
8148	966
8277	1003
8476	1063
8124	1018
7268	916
6495	847
7740	1023
7932	1038
8127	1019
8305	1083
8304	1068
7526	941
6868	879
8074	1048
8293	1057
8425	1074
8458	1090
8492	1088
7908	1003
7281	948
8750	1122
9012	1150
9112	1150
9072	1149
9044	1164
8251	1015
7391	948
8779	1136
8962	1142
9225	1189
9164	1158
8192	1024
8488	1056
7751	1005
9171	1175
9296	1203
9354	1206
9473	1215
9283	1210
8608	1096
7975	1049
9293	1216
9079	1225
9111	1221
9143	1241
9432	1256
9132	1188
8436	1124
9207	1216
9216	1204
9220	1213
9213	1232
8401	1121
8587	1143
7872	1077
9069	1162
9206	1176
9309	1212
9421	1230
7774	1154
8824	1119
7891	1023
8741	1126
8630	1111
8882	1139
8650	1121
8273	1078
7704	1002
7254	933
8813	1116
8757	1093
8423	1048
8472	1062
8593	1083
8053	1020
7420	941
8724	998
8845	1027
8887	1103
9103	1111
9092	1133
8551	1045
7315	902
8435	1043
8344	1054
8398	1065
8532	1058
8403	1046
7625	957
6908	887
8039	1041
8097	1047
8055	1029
7966	1043
7855	1021
7311	919
6776	865
8117	1022
8185	1038
8296	1047
8305	1049
8264	1041
7554	924
6810	852
7985	1002
8063	1014
8229	1029
8211	1035
8107	1027
7639	915
6821	823
7442	895
7190	877
7169	895
7228	910
7259	921
6890	843
6277	778
7414	914
7532	920
7589	913
7529	888
7314	860
6712	746
6352	713
7021	790
6813	794
6828	763
6849	784
6848	741
6057	601
5927	563
6811	696
6596	686
6591	684
6605	693
6363	665
5972	582
5417	536
6263	646
6287	661
6359	668
6512	680
6586	670
6068	599
5548	545
6439	671
6557	690
6494	692
6461	680
6788	707
6504	640
5719	579
6939	715
6840	717
6939	745
6855	717
6771	704
6216	618
5692	585
6762	711
6714	723
6944	743
7489	803
7672	811
6613	692
6191	628
6410	654
7355	772
7474	787
7283	779
7432	773
6770	698
6316	638
7520	825
7652	821
7408	789
7320	775
7314	752
6795	698
6343	643
7276	743
7328	775
7120	717
6097	607
6384	640
6832	665
6375	639
7407	736
7498	754
7440	750
6495	634
7447	719
6710	658
6206	620
6880	683
6104	600
7306	738
7408	762
7340	761
6741	676
6064	623
7057	747
7055	755
7329	762
7402	778
7256	784
6673	671
6368	640
7165	768
6487	793
7428	856
7736	843
7959	877
7600	765
6870	703
8109	853
8069	866
7919	839
7748	805
7765	824
7342	739
6502	659
7633	793
7829	822
7671	790
7815	809
7686	794
7044	704
6557	637
7837	788
7816	794
7757	803
7718	792
7534	766
6875	673
6331	620
7636	757
7489	761
7380	750
7344	740
7430	752
6745	646
6223	610
7498	800
7952	799
7702	815
7493	785
7334	755
6680	646
6152	598
7218	739
7309	747
7171	738
7186	733
7043	730
6576	634
5904	572
6892	717
7094	744
7361	780
7531	789
7751	795
7084	703
6330	635
7483	792
7360	755
